price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,statezip,log_price,house_age,since_renovation
355000.0,3.0,2.0,1220,1186,3.0,0,0,3,1220,0,2007,0,Seattle,WA 98103,12.779873068457553,7,7
375000.0,2.0,2.5,750,1430,2.0,0,0,3,750,0,2006,0,Seattle,WA 98122,12.834681304952548,8,8
372000.0,4.0,1.75,1960,9300,1.0,0,0,5,1340,620,1979,0,North Bend,WA 98045,12.826649133255284,35,35
479000.0,3.0,1.0,1370,3000,1.5,0,0,3,1370,0,1924,2011,Seattle,WA 98103,13.079455876393052,90,3
501000.0,2.0,1.0,1010,4320,1.0,0,0,5,1010,0,1924,1956,Seattle,WA 98115,13.124361380067002,90,58
245000.0,3.0,1.75,1260,6908,1.0,0,0,3,1260,0,1994,0,Maple Valley,WA 98038,12.409013489526863,20,20
496700.0,3.0,2.5,1740,5782,2.0,0,0,4,1740,0,1989,0,Issaquah,WA 98029,13.115741501095442,25,25
347000.0,4.0,1.5,2670,10026,2.0,0,0,3,2670,0,1996,0,Auburn,WA 98092,12.757080058928997,18,18
199000.0,2.0,1.0,720,7200,1.0,0,0,5,720,0,1943,0,Renton,WA 98058,12.201060103706629,71,71
440500.0,3.0,2.5,2460,4399,2.0,0,0,3,2460,0,2007,0,Snoqualmie,WA 98065,12.995665724358371,7,7
820000.0,4.0,2.5,3670,7000,2.0,0,0,3,3670,0,2005,0,Sammamish,WA 98075,13.617059619240436,9,9
325000.0,4.0,3.5,2630,3435,1.5,0,3,3,1640,990,1984,0,SeaTac,WA 98188,12.691580461311874,30,30
195000.0,3.0,1.75,1570,8459,1.0,0,0,3,1570,0,1991,0,Enumclaw,WA 98022,12.180754837545884,23,23
295000.0,3.0,2.5,1560,4200,2.0,0,0,3,1560,0,2003,0,Maple Valley,WA 98038,12.594730635321957,11,11
355300.0,3.0,2.5,1620,7410,1.0,0,0,5,1620,0,1955,0,Shoreline,WA 98133,12.780717782009118,59,59
276000.0,3.0,1.0,1140,5000,1.0,0,0,3,1140,0,1960,2012,Seattle,WA 98106,12.528156144699286,54,2
370000.0,3.0,2.5,1780,4050,2.0,0,0,3,1780,0,2001,0,Shoreline,WA 98155,12.821258284620408,13,13
346000.0,4.0,2.5,2100,3916,2.0,0,0,3,2100,0,2009,0,Renton,WA 98058,12.75419405403986,5,5
172500.0,3.0,1.0,1140,8800,1.0,0,0,3,1140,0,1972,2002,Auburn,WA 98001,12.058152515453552,42,12
379950.0,3.0,1.5,1690,9144,1.0,0,0,4,1140,550,1956,0,Kenmore,WA 98028,12.84779494409793,58,58
468000.0,2.0,1.0,1160,6000,1.0,0,0,4,860,300,1942,1982,Seattle,WA 98115,13.056223574899784,72,32
477000.0,4.0,2.75,1720,6270,2.0,0,0,3,1720,0,1978,0,Seattle,WA 98118,13.075271769870477,36,36
529000.0,3.0,1.0,1210,3328,1.5,0,0,4,1210,0,1924,0,Seattle,WA 98107,13.178743710840436,90,90
312000.0,3.0,1.5,1255,1374,3.0,0,0,3,1255,0,2004,2003,Seattle,WA 98125,12.65075846679162,10,11
326100.0,2.0,1.0,880,7683,1.0,0,0,3,880,0,1942,1999,Seattle,WA 98177,12.69495936177741,72,15
360000.0,3.0,1.0,1050,9206,1.5,0,0,3,1050,0,1954,2005,Seattle,WA 98125,12.793859310432293,60,9
438000.0,3.0,1.75,1650,12940,1.0,0,0,4,1650,0,1961,2001,Kenmore,WA 98028,12.989974189358584,53,13
360000.0,3.0,1.0,1570,9467,1.0,0,0,3,1570,0,1954,2005,Shoreline,WA 98177,12.793859310432293,60,9
1050000.0,4.0,2.5,2920,7200,1.0,0,3,3,1470,1450,1921,2006,Seattle,WA 98144,13.864300722133706,93,8
688000.0,4.0,3.0,3000,4000,1.5,0,3,3,1970,1030,1913,2014,Seattle,WA 98144,13.44154411691548,101,0
585000.0,3.0,1.75,1850,7735,1.0,0,0,4,1850,0,1983,0,Issaquah,WA 98027,13.279367126213993,31,31
265000.0,3.0,2.5,1440,7741,1.0,0,0,4,1000,440,1983,0,Kent,WA 98031,12.487485104968359,31,31
375000.0,3.0,1.75,1440,8775,1.0,0,0,3,1440,0,1973,2013,Kirkland,WA 98034,12.834681304952548,41,1
326500.0,3.0,1.0,1810,12375,2.0,0,0,3,1810,0,1970,2014,Woodinville,WA 98072,12.696185227698622,44,0
160000.0,2.0,1.0,1180,9350,1.0,0,0,3,1180,0,1918,0,Seattle,WA 98178,11.982929094215963,96,96
1570000.0,4.0,3.75,3070,5850,2.0,0,0,5,2400,670,1927,0,Seattle,WA 98112,14.266586177324491,87,87
735000.0,5.0,2.75,3390,5211,2.0,0,0,3,3390,0,2004,2003,Sammamish,WA 98075,13.507625778194974,10,11
400000.0,2.0,1.0,1470,6120,1.0,0,0,2,1470,0,1940,0,Seattle,WA 98115,12.89921982609012,74,74
800000.0,4.0,2.5,2680,7200,1.0,0,0,3,1380,1300,1952,2013,Kirkland,WA 98033,13.592367006650065,62,1
949880.0,4.0,2.25,2290,10687,2.0,0,0,3,2290,0,1978,0,Bellevue,WA 98004,13.764090939808739,36,36
405000.0,3.0,1.75,1980,8100,1.0,0,0,4,1310,670,1949,1985,Shoreline,WA 98133,12.911642346088676,65,29
399000.0,4.0,2.5,2870,9292,2.0,0,0,3,2540,330,1979,2014,Renton,WA 98058,12.896716695872,35,0
730001.0,3.0,2.0,1840,4750,1.0,0,0,5,1010,830,1951,0,Seattle,WA 98117,13.500801182986649,63,63
1795000.0,4.0,3.25,4060,13000,2.0,0,3,3,4060,0,2000,0,Mercer Island,WA 98040,14.400515579904516,14,14
260000.0,3.0,2.0,1630,8018,1.0,0,0,3,1630,0,2003,0,Pacific,WA 98047,12.468436909997665,11,11
751750.0,2.0,2.0,1880,5400,1.5,0,0,3,1880,0,1902,0,Seattle,WA 98112,13.530159100850776,112,112
325000.0,3.0,1.75,1780,13095,1.0,0,0,4,1780,0,1983,0,Kent,WA 98042,12.691580461311874,31,31
344950.0,4.0,2.0,2330,6250,1.0,0,0,4,1400,930,1941,1998,Kent,WA 98030,12.751154757974255,73,16
457500.0,3.0,1.75,1840,4030,1.0,0,0,5,1050,790,1925,0,Seattle,WA 98108,13.033532163697712,89,89
389000.0,5.0,2.0,2330,10750,1.0,0,0,4,1190,1140,1962,0,Kenmore,WA 98028,12.871334622600584,52,52
515000.0,4.0,2.5,3200,6473,2.0,0,0,3,3200,0,2005,0,Renton,WA 98059,13.151922179645874,9,9
732000.0,3.0,2.5,2330,1987,2.0,0,4,3,1410,920,2004,2003,Seattle,WA 98107,13.503535792943449,10,11
415000.0,3.0,2.25,1950,8868,1.0,0,0,3,1350,600,1964,2000,Shoreline,WA 98155,12.936033799212835,50,14
1655000.0,4.0,3.5,3080,4815,2.0,0,3,3,2300,780,1937,2009,Seattle,WA 98199,14.319311566793301,77,5
535000.0,2.0,1.0,1040,5527,1.0,0,0,3,1040,0,1951,1994,Seattle,WA 98115,13.190022025878143,63,20
540000.0,4.0,4.25,1960,3565,2.0,0,0,3,1960,0,1940,2003,Seattle,WA 98116,13.199324418540456,74,11
525000.0,5.0,3.0,2750,3800,1.5,0,0,5,1750,1000,1926,0,Seattle,WA 98115,13.17115354157376,88,88
283200.0,4.0,2.5,1982,6406,2.0,0,0,3,1982,0,2004,2003,Kent,WA 98030,12.553908640801701,10,11
1100000.0,3.0,2.75,2640,4050,1.5,0,0,5,1750,890,1926,0,Seattle,WA 98112,13.9108207377686,88,88
495000.0,4.0,2.25,1940,9144,1.0,0,0,4,1430,510,1956,0,Bellevue,WA 98007,13.112313041550827,58,58
292050.0,5.0,3.0,2840,7199,1.0,0,0,3,1710,1130,2003,0,Tukwila,WA 98178,12.584680299468456,11,11
415000.0,5.0,1.5,1900,10226,1.0,0,0,3,1130,770,1961,2004,Kirkland,WA 98034,12.936033799212835,53,10
295832.0,5.0,1.0,1410,6400,1.0,0,0,5,960,450,1955,0,Des Moines,WA 98198,12.597547004611188,59,59
450000.0,4.0,2.5,2520,8515,2.0,0,0,3,2520,0,1999,0,Duvall,WA 98019,13.017002861746503,15,15
1381000.0,4.0,3.75,3160,9525,2.5,0,0,3,3160,0,1997,0,Mercer Island,WA 98040,14.13831843239143,17,17
499950.0,3.0,3.5,1820,1501,2.0,0,0,3,1430,390,2014,0,Seattle,WA 98144,13.122263372403996,0,0
465000.0,3.0,2.0,1560,8640,1.0,0,0,5,1560,0,1967,0,Kirkland,WA 98034,13.049792684569493,47,47
329000.0,3.0,1.0,1600,5952,1.0,0,0,4,1150,450,1964,0,Seattle,WA 98106,12.70381302974751,50,50
475000.0,3.0,2.0,1230,11502,1.0,0,0,4,1230,0,1984,0,Redmond,WA 98052,13.071070083016778,30,30
255000.0,3.0,1.0,960,8100,1.0,0,0,3,960,0,1955,2005,Shoreline,WA 98155,12.449018824140563,59,9
435000.0,3.0,1.0,1270,4000,1.5,0,2,3,1270,0,1928,1954,Seattle,WA 98126,12.983101310070822,86,60
685000.0,3.0,2.5,2810,7700,2.0,0,0,3,2810,0,2001,0,Bellevue,WA 98006,13.437174117244362,13,13
715000.0,2.0,2.5,2160,5581,1.0,0,0,3,2160,0,2002,0,Redmond,WA 98053,13.480037821676145,12,12
780000.0,3.0,3.0,2520,2152,1.5,0,0,3,1560,960,1925,2006,Seattle,WA 98119,13.567049198665774,89,8
345000.0,2.0,1.5,1180,844,2.0,0,0,3,990,190,2005,0,Seattle,WA 98144,12.751299696013497,9,9
355000.0,4.0,2.25,1810,4970,2.0,0,0,3,1810,0,2003,0,Renton,WA 98059,12.779873068457553,11,11
282000.0,3.0,2.5,1680,15711,1.0,0,0,3,1240,440,1994,0,Kent,WA 98031,12.54966234992025,20,20
244000.0,3.0,1.0,910,5250,1.0,0,0,4,910,0,1971,0,Burien,WA 98166,12.404923504275338,43,43
967500.0,3.0,3.75,3250,5797,2.0,0,2,4,2370,880,1951,1999,Seattle,WA 98199,13.782470703886075,63,15
375000.0,3.0,1.5,2000,7294,1.0,0,0,3,1520,480,1965,1993,Seattle,WA 98118,12.834681304952548,49,21
994000.0,3.0,2.25,2510,6339,1.5,0,2,5,1810,700,1932,2002,Seattle,WA 98199,13.80949248563871,82,12
313000.0,3.0,1.75,1320,6205,1.0,0,0,5,1320,0,1948,1985,Shoreline,WA 98133,12.65395846952229,66,29
304000.0,3.0,1.0,900,7500,1.0,0,0,4,900,0,1972,0,Kirkland,WA 98034,12.624782980388359,42,42
675000.0,3.0,2.5,2540,7680,2.0,0,1,4,2540,0,1940,2001,Seattle,WA 98177,13.422467969854667,74,13
305000.0,4.0,1.0,2100,9288,1.0,0,0,4,1050,1050,1968,0,Renton,WA 98058,12.628067055589549,46,46
280000.0,3.0,1.0,1200,6250,1.0,0,0,3,920,280,1943,2002,Seattle,WA 98168,12.542544882151386,71,12
960000.0,5.0,4.0,3720,15200,2.0,0,0,3,3720,0,2005,0,Sammamish,WA 98075,13.77468856344402,9,9
500000.0,3.0,2.25,1760,4539,2.0,0,0,3,1760,0,1988,2000,Issaquah,WA 98029,13.122363377404328,26,14
274950.0,3.0,1.75,1670,7415,1.0,0,0,3,1320,350,1987,2000,Covington,WA 98042,12.52434454193596,27,14
455600.0,3.0,2.5,2420,8252,2.0,0,0,3,2420,0,1998,2006,Snoqualmie,WA 98065,13.029370510555164,16,8
970000.0,5.0,3.0,3480,15185,2.0,0,0,4,3480,0,1964,0,Mercer Island,WA 98040,13.785051350479566,50,50
312900.0,4.0,2.5,1630,4473,2.0,0,0,3,1630,0,2003,0,Maple Valley,WA 98038,12.653638929656973,11,11
535000.0,4.0,2.5,2340,5600,2.0,0,0,3,2340,0,1921,2013,Seattle,WA 98146,13.190022025878143,93,1
427000.0,2.0,1.0,920,3780,1.0,0,0,3,920,0,1910,2006,Seattle,WA 98103,12.96453929221076,104,8
405000.0,2.0,1.0,910,6490,1.0,0,0,3,910,0,1942,1999,Seattle,WA 98115,12.911642346088676,72,15
480000.0,3.0,1.0,1150,4945,1.0,0,2,3,1150,0,1943,2002,Seattle,WA 98126,13.081541382884074,71,12
725000.0,3.0,1.5,2500,4774,1.5,0,2,3,1450,1050,1940,1996,Seattle,WA 98107,13.493926933836812,74,18
268000.0,4.0,2.0,1930,6600,1.0,0,0,4,1030,900,1967,0,Burien,WA 98168,12.498742259492994,47,47
488000.0,3.0,2.5,1590,2550,3.0,0,0,3,1590,0,1985,0,Seattle,WA 98117,13.098070684835283,29,29
760000.0,4.0,2.5,3330,7399,2.0,0,0,3,3330,0,2009,0,Redmond,WA 98052,13.541073712262515,5,5
754950.0,3.0,2.5,2610,7256,2.0,0,0,3,2610,0,2014,0,Kirkland,WA 98033,13.534406800872615,0,0
263900.0,3.0,2.5,1658,2700,2.0,0,0,3,1658,0,2014,0,Des Moines,WA 98198,12.483325522491416,0,0
460000.0,3.0,3.5,1600,1431,2.0,0,0,3,1240,360,2006,0,Seattle,WA 98117,13.038981768465277,8,8
399950.0,3.0,3.0,1296,1051,3.0,0,0,3,1296,0,2009,0,Seattle,WA 98125,12.899094818276968,5,5
370000.0,2.0,2.25,1280,835,2.0,0,0,3,1080,200,2009,0,Seattle,WA 98118,12.821258284620408,5,5
450800.0,4.0,3.25,2510,5311,2.0,0,0,3,2510,0,2009,0,Renton,WA 98056,13.018779061147757,5,5
627000.0,3.0,3.5,2710,3475,2.0,0,0,3,1650,1060,2005,0,Issaquah,WA 98027,13.348701819615057,9,9
495000.0,3.0,2.5,1750,1548,3.0,0,0,3,1750,0,2013,1923,Seattle,WA 98118,13.112313041550827,1,91
215000.0,2.0,1.0,1320,8865,1.0,0,0,4,1320,0,1943,0,Burien,WA 98168,12.2783933071098,71,71
267000.0,3.0,2.5,2495,4400,2.0,0,0,3,2495,0,2007,0,Federal Way,WA 98001,12.495003937382387,7,7
365000.0,3.0,1.5,1300,12240,1.0,0,0,3,1300,0,1963,2008,Kenmore,WA 98028,12.80765263256463,51,6
544500.0,4.0,2.5,2230,10414,1.0,0,0,5,1450,780,1974,0,Issaquah,WA 98075,13.207623221355153,40,40
599000.0,4.0,2.75,2020,2750,1.0,0,0,3,1010,1010,1917,2014,Seattle,WA 98122,13.303016877097587,97,0
815000.0,4.0,2.25,2000,3800,2.0,0,0,3,2000,0,2001,0,Seattle,WA 98115,13.610943392223,13,13
254000.0,2.0,1.0,1060,8187,1.0,0,0,4,1060,0,1952,0,Shoreline,WA 98133,12.445089546000673,62,62
740000.0,2.0,1.75,2080,4800,1.0,0,0,5,1080,1000,1923,0,Seattle,WA 98117,13.514405465180353,91,91
925000.0,3.0,2.5,2690,7000,2.0,0,0,5,1840,850,1943,0,Seattle,WA 98115,13.737549016494562,71,71
1285000.0,4.0,2.5,3240,10800,1.0,0,0,3,2260,980,1946,0,Seattle,WA 98105,14.066269276311457,68,68
537000.0,3.0,2.5,1550,12920,2.0,0,0,5,1550,0,1999,0,Kirkland,WA 98033,13.193753373491,15,15
335000.0,4.0,2.0,1480,3132,1.0,0,0,5,740,740,1910,0,Seattle,WA 98108,12.721885810807203,104,104
840000.0,4.0,2.75,3040,2800,2.0,0,0,3,2100,940,1906,2014,Seattle,WA 98102,13.641157170819497,108,0
224000.0,3.0,1.5,1560,7300,1.0,0,0,4,1040,520,1964,0,Auburn,WA 98001,12.319401330837177,50,50
395000.0,3.0,2.5,2250,3757,2.0,0,0,3,2250,0,2006,0,Renton,WA 98059,12.886641043883259,8,8
450000.0,3.0,1.0,1100,4600,1.0,0,0,3,1100,0,1917,2009,Seattle,WA 98116,13.017002861746503,97,5
681000.0,3.0,1.0,1700,6356,1.5,0,0,3,1700,0,1907,1983,Seattle,WA 98118,13.43131758513165,107,31
370000.0,3.0,1.0,800,2296,1.0,0,0,4,800,0,1908,0,Seattle,WA 98103,12.821258284620408,106,106
429000.0,2.0,1.75,1350,6315,1.0,0,0,3,1350,0,2005,0,Redmond,WA 98053,12.969212197910155,9,9
150000.0,3.0,1.0,820,7680,1.5,0,0,3,820,0,1910,2006,Seattle,WA 98106,11.918390573078392,104,8
555000.0,3.0,2.5,3160,4270,2.0,0,0,3,2650,510,2006,0,Bothell,WA 98011,13.226723392728571,8,8
225000.0,3.0,2.5,1680,6755,2.0,0,0,3,1680,0,1994,0,Auburn,WA 98092,12.323855681186558,20,20
245100.0,3.0,1.75,1300,7958,1.0,0,0,3,1300,0,1996,0,Auburn,WA 98092,12.409421569516203,18,18
665000.0,3.0,2.5,2190,10370,2.0,0,0,3,2190,0,1987,2000,Sammamish,WA 98074,13.407542319637992,27,14
535000.0,3.0,2.5,1720,4006,2.0,0,0,3,1720,0,1994,0,Issaquah,WA 98029,13.190022025878143,20,20
305000.0,3.0,1.0,1160,11776,1.0,0,0,3,1160,0,1968,1997,Woodinville,WA 98077,12.628067055589549,46,17
215000.0,3.0,1.75,1210,8075,1.0,0,0,4,1210,0,1983,0,Pacific,WA 98047,12.2783933071098,31,31
432500.0,3.0,1.75,1980,5100,1.0,0,0,3,1270,710,1965,1993,Seattle,WA 98103,12.977337605354071,49,21
655000.0,4.0,2.5,2990,5669,2.0,0,0,3,2990,0,2003,0,Sammamish,WA 98074,13.39239051461739,11,11
266200.0,3.0,1.5,1430,9600,1.0,0,0,4,1430,0,1966,0,Renton,WA 98059,12.492003184943147,48,48
244615.0,3.0,2.5,2060,4030,2.0,0,0,3,2060,0,1999,0,Kent,WA 98032,12.407440824966542,15,15
370000.0,4.0,2.5,3090,18645,2.0,0,0,3,3090,0,1995,0,Federal Way,WA 98023,12.821258284620408,19,19
189000.0,2.0,2.0,1700,3171,1.0,0,0,5,850,850,1927,0,Auburn,WA 98002,12.14950229404178,87,87
820000.0,3.0,2.5,2510,5503,2.0,0,2,3,2510,0,1995,0,Seattle,WA 98136,13.617059619240436,19,19
968000.0,6.0,2.75,3610,17580,1.0,0,4,5,2070,1540,1959,0,Sammamish,WA 98075,13.782987366258714,55,55
1400000.0,4.0,3.25,2980,7000,2.0,0,3,3,2140,840,1900,2014,Seattle,WA 98144,14.151982794585487,114,0
438750.0,3.0,1.75,1610,6480,1.0,0,0,4,1610,0,1947,1988,Seattle,WA 98125,12.991685053762213,67,26
1210000.0,4.0,2.75,3650,6982,2.0,0,2,4,2530,1120,1951,2003,Seattle,WA 98115,14.006130917572923,63,11
589000.0,3.0,1.0,1110,6000,1.5,0,0,5,1110,0,1932,2002,Seattle,WA 98199,13.286181462633724,82,12
590000.0,3.0,2.0,1650,6150,2.0,0,0,4,1650,0,1926,1993,Seattle,WA 98116,13.287877815881902,88,21
479900.0,3.0,2.0,1980,12150,1.0,0,0,3,1980,0,1994,0,Kent,WA 98042,13.081333027846338,20,20
210000.0,2.0,1.5,880,1157,2.0,0,0,3,880,0,2007,0,Seattle,WA 98126,12.254862809699606,7,7
745000.0,3.0,1.75,1490,9800,1.0,0,0,4,1140,350,1947,1988,Beaux Arts Village,WA 98004,13.521139497361697,67,26
840500.0,3.0,2.0,2520,5400,1.5,0,0,4,1410,1110,1906,1990,Seattle,WA 98119,13.641752231830807,108,24
565000.0,7.0,4.5,4140,9066,1.0,0,0,3,2070,2070,1978,0,Seattle,WA 98125,13.244581010128577,36,36
840000.0,4.0,2.5,3420,8405,2.0,0,0,3,3420,0,2000,0,Sammamish,WA 98074,13.641157170819497,14,14
681716.0,4.0,2.5,3150,7277,2.0,0,0,3,3150,0,2006,0,Renton,WA 98056,13.43236842781037,8,8
600000.0,3.0,1.75,1580,7416,1.0,0,0,3,1150,430,1967,2011,Bellevue,WA 98005,13.304684934198283,47,3
380000.0,3.0,2.0,1660,8281,1.0,0,0,3,1660,0,1949,1998,Seattle,WA 98136,12.84792653170257,65,16
168500.0,3.0,1.0,1100,10125,1.0,0,0,3,1100,0,1969,2010,Covington,WA 98042,12.034691028774553,45,4
355000.0,2.0,1.0,1270,3200,1.0,0,0,4,960,310,1920,0,Seattle,WA 98103,12.779873068457553,94,94
277000.0,4.0,1.0,1450,6250,1.0,0,0,3,990,460,1964,2000,Seattle,WA 98146,12.531772785169476,50,14
236000.0,4.0,2.25,1830,9485,1.0,0,0,4,1200,630,1989,0,Federal Way,WA 98023,12.371587084007746,25,25
270000.0,3.0,1.75,1300,4127,1.0,0,0,4,650,650,1918,1953,Seattle,WA 98106,12.506177237980511,96,61
700000.0,2.0,1.75,2320,5500,1.5,0,2,3,1720,600,1925,2000,Seattle,WA 98144,13.458835614025542,89,14
425000.0,4.0,2.75,1680,9545,1.0,0,0,4,1080,600,1979,0,Kenmore,WA 98028,12.959844447906553,35,35
635000.0,3.0,2.5,2300,5500,1.5,0,0,4,2000,300,1921,0,Seattle,WA 98144,13.36138027787483,93,93
510250.0,3.0,1.75,1400,4000,1.0,0,0,3,870,530,1951,1994,Seattle,WA 98117,13.142656080672092,63,20
960000.0,4.0,2.25,2410,4560,2.0,0,2,5,1800,610,1929,0,Seattle,WA 98117,13.77468856344402,85,85
254000.0,3.0,2.0,1480,7480,1.0,0,0,4,1480,0,1992,0,Maple Valley,WA 98038,12.445089546000673,22,22
299000.0,3.0,1.0,1390,9624,1.5,0,0,4,1390,0,1954,1979,Shoreline,WA 98155,12.608198852372823,60,35
175000.0,2.0,1.0,830,2699,1.0,0,0,3,830,0,1996,0,Maple Valley,WA 98038,12.072541252905651,18,18
157500.0,2.0,1.0,740,9003,1.0,0,0,3,740,0,1949,1998,Kent,WA 98031,11.967180737247824,65,16
580000.0,5.0,2.0,1940,6000,1.0,0,0,5,970,970,1945,0,Seattle,WA 98115,13.270783382522602,69,69
124740.0,3.0,1.0,1340,15600,1.0,0,0,4,1340,0,1978,2000,Kent,WA 98042,11.733986850080113,36,14
285000.0,2.0,1.0,800,6240,1.0,0,0,3,800,0,1954,2005,Seattle,WA 98125,12.560244459250788,60,9
242000.0,3.0,1.75,1310,9645,1.0,0,0,3,1310,0,1979,2014,SeaTac,WA 98198,12.396693005138824,35,0
840000.0,4.0,1.75,2330,4000,2.0,0,0,5,1300,1030,1924,1956,Seattle,WA 98105,13.641157170819497,90,58
474800.0,2.0,3.25,1400,1243,3.0,0,0,3,1400,0,2000,0,Seattle,WA 98103,13.07064894171765,14,14
490000.0,4.0,2.5,2360,4367,2.0,0,0,3,2360,0,2003,0,Woodinville,WA 98072,13.102160670086809,11,11
465000.0,3.0,2.25,1840,5752,2.0,0,0,3,1840,0,2003,0,Kirkland,WA 98034,13.049792684569493,11,11
515000.0,4.0,2.5,2680,7178,2.0,0,0,3,2680,0,2004,2003,Snoqualmie,WA 98065,13.151922179645874,10,11
430000.0,3.0,3.75,3890,7140,1.0,0,2,3,2390,1500,1943,2007,Seattle,WA 98178,12.971540487669746,71,7
253400.0,3.0,2.0,1400,8640,1.0,0,0,5,1400,0,1968,0,Federal Way,WA 98003,12.442724546869176,46,46
355000.0,3.0,2.5,2400,9701,1.0,0,0,3,2400,0,1990,2009,Federal Way,WA 98023,12.779873068457553,24,5
186950.0,2.0,2.0,1390,1302,2.0,0,0,3,1390,0,1986,0,Federal Way,WA 98003,12.13859648040526,28,28
306000.0,3.0,2.5,1680,11193,2.0,0,0,3,1680,0,1984,0,Renton,WA 98058,12.631340380934517,30,30
510000.0,4.0,1.5,2040,8800,1.0,0,0,4,1020,1020,1961,2001,Bellevue,WA 98007,13.142166004700508,53,13
345000.0,2.0,1.0,1080,4000,1.0,0,0,3,1080,0,1940,1996,Seattle,WA 98117,12.751299696013497,74,18
875000.0,3.0,2.75,2280,4280,1.0,0,0,5,1280,1000,1917,0,Seattle,WA 98103,13.681979165339751,97,97
499950.0,4.0,2.5,2798,4473,2.0,0,0,3,2798,0,2012,1912,Renton,WA 98055,13.122263372403996,2,102
739000.0,3.0,2.5,2810,5400,2.0,0,0,3,2810,0,2005,0,Redmond,WA 98052,13.513053199930338,9,9
363000.0,4.0,2.5,3753,7204,2.0,0,0,3,3336,417,2008,0,Federal Way,WA 98023,12.802158113246987,6,6
782000.0,4.0,3.5,3910,8095,2.0,0,0,3,3130,780,2007,0,Issaquah,WA 98029,13.569610019527449,7,7
325000.0,2.0,2.5,1050,1609,2.0,0,0,3,1050,0,2005,0,Seattle,WA 98144,12.691580461311874,9,9
485000.0,4.0,1.0,1600,4300,1.5,0,0,4,1600,0,1916,0,Seattle,WA 98103,13.091904169919621,98,98
452000.0,4.0,2.25,2590,10002,1.0,0,0,4,1340,1250,1968,0,Kenmore,WA 98028,13.021437458814368,46,46
264950.0,4.0,2.25,1720,9753,1.0,0,0,4,1120,600,1978,2000,Federal Way,WA 98023,12.487296407920908,36,14
267500.0,3.0,1.75,1590,11914,1.0,0,2,3,1090,500,1957,2000,SeaTac,WA 98188,12.496874845318198,57,14
535000.0,3.0,2.5,1360,1016,3.0,0,0,3,1310,50,2003,0,Seattle,WA 98115,13.190022025878143,11,11
389000.0,2.0,1.0,910,7000,1.0,0,0,3,910,0,1952,2008,Seattle,WA 98115,12.871334622600584,62,6
400000.0,4.0,1.5,1390,7200,1.0,0,0,3,1140,250,1965,1993,Seattle,WA 98133,12.89921982609012,49,21
264000.0,3.0,1.5,1470,14821,1.0,0,0,4,1470,0,1958,1972,Kent,WA 98042,12.483704382128453,56,42
690000.0,4.0,2.5,2920,9904,2.0,0,0,4,2920,0,1990,0,Issaquah,WA 98029,13.444446876573442,24,24
695000.0,3.0,2.5,2390,4555,2.0,0,0,3,2390,0,2006,0,Sammamish,WA 98074,13.45166712454693,8,8
246500.0,3.0,1.5,1270,11600,1.0,0,0,4,1270,0,1964,0,Kent,WA 98031,12.415117272464881,50,50
230000.0,2.0,1.0,950,7560,1.0,0,0,3,950,0,1958,2004,Renton,WA 98058,12.345834587905333,56,10
820000.0,4.0,2.25,2280,6660,1.5,0,2,3,1960,320,1940,1984,Seattle,WA 98119,13.617059619240436,74,30
145000.0,3.0,1.0,1010,5490,1.0,0,0,3,1010,0,1954,2005,SeaTac,WA 98168,11.884489021402711,60,9
436500.0,2.0,1.0,1260,5000,1.0,0,0,3,1040,220,1951,1994,Seattle,WA 98117,12.986543654261794,63,20
680000.0,3.0,2.25,2330,4000,1.5,0,2,5,1520,810,1927,0,Seattle,WA 98115,13.42984807715229,87,87
750500.0,5.0,3.0,2170,2440,1.5,0,0,4,1450,720,1911,1966,Seattle,WA 98105,13.528494930055654,103,48
550000.0,5.0,2.0,2450,9488,1.0,0,0,4,1240,1210,1900,1955,Seattle,WA 98133,13.217673557208654,114,59
266500.0,4.0,1.75,1880,7632,1.0,0,0,4,1180,700,1978,2000,Federal Way,WA 98023,12.493129522588037,36,14
619000.0,4.0,2.0,2300,3400,1.5,0,0,5,1550,750,1915,0,Seattle,WA 98117,13.335860551666734,99,99
405000.0,3.0,2.0,1240,14404,1.0,0,0,3,1240,0,1988,2000,Redmond,WA 98053,12.911642346088676,26,14
300000.0,2.0,1.0,820,3844,1.0,0,0,4,820,0,1916,0,Seattle,WA 98133,12.611537753638338,98,98
231000.0,4.0,2.0,1530,6375,2.0,0,0,3,1530,0,1942,1983,Renton,WA 98058,12.35017298950393,72,31
790000.0,5.0,3.25,2900,12160,1.0,0,0,4,1890,1010,1967,0,Bellevue,WA 98005,13.579788224443204,47,47
400000.0,4.0,2.75,1240,3867,1.0,0,0,3,800,440,1987,2000,Seattle,WA 98125,12.89921982609012,27,14
950000.0,4.0,3.5,4140,13392,2.0,0,0,3,4140,0,2000,0,Newcastle,WA 98059,13.764217263576723,14,14
450000.0,4.0,2.0,2240,7725,1.0,0,0,5,1120,1120,1956,0,Seattle,WA 98106,13.017002861746503,58,58
595000.0,3.0,2.0,1480,5000,1.0,0,0,4,750,730,1928,0,Seattle,WA 98117,13.296316684527767,86,86
332000.0,3.0,2.25,2270,8876,1.0,0,0,3,1380,890,1977,2004,Renton,WA 98058,12.712890247898626,37,10
